,0
SR_Number,1-727104891
Status,-187.42341046272975
ACTIVITY,-7.418788474898634
Involved_ST_Function_Div,-9.566411495813691
Involved_Org_line_3,-225.55042044322124
Involved_ST,-121.57440841810056
SR_Latest_Impact,-705.3041839648157
Product,-185.769489708345
Country,-18.073201403443946
Owner_Country,-434.62731226526614
time_from_start,-390.1492172279215
time_from_previous_event(start),28.30761442923202
daytime,14621.500579908396
weekday,-6.39684401002777
# ACTIVITY=In Progress,-7.129754984238558
# ACTIVITY=Awaiting Assignment,25.972698079472877
# ACTIVITY=Resolved,2.9288434593045314
# ACTIVITY=Assigned,26.968265444362732
# ACTIVITY=Closed,2.8862017601603305
# ACTIVITY=Wait - User,27.018139456038014
# ACTIVITY=Wait - Implementation,7.930149366210501
# ACTIVITY=Wait,17.15425712404876
# ACTIVITY=Wait - Vendor,1.1866199061742453
# ACTIVITY=In Call,0.22533826111586447
# ACTIVITY=Wait - Customer,0.378455060377208
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
