,0
SR_Number,1-729820704
Status,-305.4683250754211
ACTIVITY,79.44040451825691
Involved_ST_Function_Div,-139.41230912598488
Involved_Org_line_3,-327.68779488545454
Involved_ST,-49.80011578776729
SR_Latest_Impact,1327.51649020324
Product,-63.671349480704514
Country,643.0342329630829
Owner_Country,-516.2412886313082
time_from_start,-604.0794532799745
time_from_previous_event(start),-13.754968472853832
daytime,16769.122302816188
weekday,-5.803950485031398
# ACTIVITY=In Progress,43.680567870669776
# ACTIVITY=Awaiting Assignment,27.68137847160632
# ACTIVITY=Resolved,8.431416154717427
# ACTIVITY=Assigned,-17.35194655234456
# ACTIVITY=Closed,3.0562256443937663
# ACTIVITY=Wait - User,8.172090218945133
# ACTIVITY=Wait - Implementation,4.844003917332885
# ACTIVITY=Wait,30.61173999853277
# ACTIVITY=Wait - Vendor,1.9163115193808715
# ACTIVITY=In Call,0.15039626203467402
# ACTIVITY=Wait - Customer,0.7471881894540099
# ACTIVITY=Unmatched,-8.340195556349713e-07
# ACTIVITY=Cancelled,0.0
