,0
SR_Number,1-687710013
Status,-230.79918819605217
ACTIVITY,-40.935767746347544
Involved_ST_Function_Div,50.203616864901996
Involved_Org_line_3,-133.4121534612564
Involved_ST,-114.50866003827397
SR_Latest_Impact,-509.25823585245456
Product,-144.0356741930237
Country,240.57041991072464
Owner_Country,-339.39235970376507
time_from_start,-459.0490170819664
time_from_previous_event(start),-7.611711438359056
daytime,15034.566847342046
weekday,-7.994301522993348
# ACTIVITY=In Progress,15.009456456666829
# ACTIVITY=Awaiting Assignment,37.96600481135664
# ACTIVITY=Resolved,4.595546299358893
# ACTIVITY=Assigned,29.48653547912401
# ACTIVITY=Closed,2.4556770541393242
# ACTIVITY=Wait - User,28.57065058959731
# ACTIVITY=Wait - Implementation,10.08916673250706
# ACTIVITY=Wait,18.13502066988435
# ACTIVITY=Wait - Vendor,1.055131799611343
# ACTIVITY=In Call,1.0829770729918502
# ACTIVITY=Wait - Customer,0.3702222091443175
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
