,0
SR_Number,1-716584541
Status,-247.3995626435724
ACTIVITY,-55.59975614966898
Involved_ST_Function_Div,-6.211890131028495
Involved_Org_line_3,-12.829867477336878
Involved_ST,-87.00080960586563
SR_Latest_Impact,-625.4774579982852
Product,-90.45054686125124
Country,-63.50078195362041
Owner_Country,-174.32515003851788
time_from_start,-386.6809631855156
time_from_previous_event(start),-5.184919637721976
daytime,14724.373387399923
weekday,-8.87992011396812
# ACTIVITY=In Progress,-84.89881325071794
# ACTIVITY=Awaiting Assignment,22.382159483941724
# ACTIVITY=Resolved,3.298955397530473
# ACTIVITY=Assigned,-40.27076986844348
# ACTIVITY=Closed,2.5786364603573606
# ACTIVITY=Wait - User,25.194690796332218
# ACTIVITY=Wait - Implementation,9.770808267485066
# ACTIVITY=Wait,23.53451905793838
# ACTIVITY=Wait - Vendor,0.9435277050291375
# ACTIVITY=In Call,0.6765579212251063
# ACTIVITY=Wait - Customer,0.6831520504287919
# ACTIVITY=Unmatched,2.4289334355187492e-05
# ACTIVITY=Cancelled,0.0
