,0
SR_Number,1-728380361
Status,-213.67118422080466
ACTIVITY,-7.053162979894767
Involved_ST_Function_Div,89.54535528781112
Involved_Org_line_3,-141.03198230629354
Involved_ST,-40.0187099298235
SR_Latest_Impact,1126.8721180586538
Product,-67.87974891483714
Country,305.7035265627511
Owner_Country,-395.2527602831577
time_from_start,-404.45349142770647
time_from_previous_event(start),-4.9360933380963266
daytime,16403.15627203394
weekday,-9.852541620459267
# ACTIVITY=In Progress,-0.25006032312825355
# ACTIVITY=Awaiting Assignment,82.94119025015804
# ACTIVITY=Resolved,5.391386930547011
# ACTIVITY=Assigned,43.78750417366065
# ACTIVITY=Closed,2.119530980474527
# ACTIVITY=Wait - User,33.040909300097624
# ACTIVITY=Wait - Implementation,11.911994355720154
# ACTIVITY=Wait,24.177210700848043
# ACTIVITY=Wait - Vendor,1.4725169993425433
# ACTIVITY=In Call,1.1862131320494704
# ACTIVITY=Wait - Customer,0.4360744947303745
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
