,0
SR_Number,1-720001688
Status,-262.3934714407348
ACTIVITY,4.750407993783369
Involved_ST_Function_Div,-80.70375252571326
Involved_Org_line_3,-131.55145204355537
Involved_ST,-111.96370487345806
SR_Latest_Impact,-4.93229256899241
Product,-382.59269134019115
Country,-607.6559992415962
Owner_Country,-329.71083042794527
time_from_start,-367.0232995151293
time_from_previous_event(start),17.269549273179212
daytime,14678.763435722065
weekday,-7.2254014664355966
# ACTIVITY=In Progress,-63.05861452919133
# ACTIVITY=Awaiting Assignment,12.076013185258917
# ACTIVITY=Resolved,5.025715314049886
# ACTIVITY=Assigned,32.31095923752262
# ACTIVITY=Closed,2.771676108064472
# ACTIVITY=Wait - User,28.47735085788295
# ACTIVITY=Wait - Implementation,5.653666618831453
# ACTIVITY=Wait,21.93423484972283
# ACTIVITY=Wait - Vendor,1.4678710340702072
# ACTIVITY=In Call,0.48732080097585234
# ACTIVITY=Wait - Customer,0.38263944086217755
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
