,0
SR_Number,1-727113589
Status,-265.1900089821446
ACTIVITY,-212.77057336664953
Involved_ST_Function_Div,19.382897605633254
Involved_Org_line_3,-208.59426152904751
Involved_ST,-21.336518773706672
SR_Latest_Impact,1024.2035328919383
Product,-407.17597452551666
Country,-500.2707201802019
Owner_Country,-453.6646521786905
time_from_start,-380.00482807210034
time_from_previous_event(start),7.47614094223837
daytime,15615.617723214003
weekday,-8.827949681732674
# ACTIVITY=In Progress,-49.84539411644183
# ACTIVITY=Awaiting Assignment,1.301507583944523
# ACTIVITY=Resolved,5.414325237694542
# ACTIVITY=Assigned,44.921207457242126
# ACTIVITY=Closed,2.6894250945118063
# ACTIVITY=Wait - User,29.337343508019792
# ACTIVITY=Wait - Implementation,9.649679918897478
# ACTIVITY=Wait,28.031189484892668
# ACTIVITY=Wait - Vendor,1.5365282644964622
# ACTIVITY=In Call,1.8564167103211768
# ACTIVITY=Wait - Customer,0.5024134706172834
# ACTIVITY=Unmatched,-1.5173994992854793e-05
# ACTIVITY=Cancelled,0.0
