,0
SR_Number,1-701688007
Status,-305.8109599550022
ACTIVITY,-11.280206447772732
Involved_ST_Function_Div,3.9286734592840586
Involved_Org_line_3,-331.9431626054889
Involved_ST,-91.4392173950238
SR_Latest_Impact,-483.2227463858369
Product,-169.11654483213658
Country,68.29305915791981
Owner_Country,-409.7963846312472
time_from_start,-480.50523222699536
time_from_previous_event(start),-9.304552144926996
daytime,14837.072838478633
weekday,-6.099119564423956
# ACTIVITY=In Progress,-39.097852171571546
# ACTIVITY=Awaiting Assignment,26.900278956056116
# ACTIVITY=Resolved,3.9912162376043003
# ACTIVITY=Assigned,43.58475555857177
# ACTIVITY=Closed,3.174973369016478
# ACTIVITY=Wait - User,29.5490710017621
# ACTIVITY=Wait - Implementation,8.878085216681614
# ACTIVITY=Wait,27.061313488143227
# ACTIVITY=Wait - Vendor,1.2493933899344165
# ACTIVITY=In Call,0.3030892090994041
# ACTIVITY=Wait - Customer,0.49752949825227627
# ACTIVITY=Unmatched,-1.5173994992854793e-05
# ACTIVITY=Cancelled,0.0
