,0
SR_Number,1-729802209
Status,-313.8918475963785
ACTIVITY,-181.2027419333982
Involved_ST_Function_Div,-165.7459871026489
Involved_Org_line_3,-351.0640686640505
Involved_ST,-38.106833495175174
SR_Latest_Impact,1330.069161529959
Product,-76.84380660750158
Country,554.4660256535182
Owner_Country,-515.0230561997076
time_from_start,-467.25679362595656
time_from_previous_event(start),-2.9425223413283894
daytime,16664.5587184486
weekday,-6.669455107916507
# ACTIVITY=In Progress,-13.556190477052699
# ACTIVITY=Awaiting Assignment,37.72437373460101
# ACTIVITY=Resolved,9.154951122952767
# ACTIVITY=Assigned,26.146343320054942
# ACTIVITY=Closed,2.998385465318916
# ACTIVITY=Wait - User,3.3211071898935423
# ACTIVITY=Wait - Implementation,2.4706344367220914
# ACTIVITY=Wait,30.8118172020185
# ACTIVITY=Wait - Vendor,1.8814645016498313
# ACTIVITY=In Call,0.2399702623006913
# ACTIVITY=Wait - Customer,0.5333661210713176
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
