,0
SR_Number,1-657893589
Status,-234.76953446857874
ACTIVITY,32.314321533844826
Involved_ST_Function_Div,-94.99309465213697
Involved_Org_line_3,-219.51523414172306
Involved_ST,-100.73347048140002
SR_Latest_Impact,-645.8710570868512
Product,-252.16923654421052
Country,-158.15098953072112
Owner_Country,-474.8741713632363
time_from_start,-400.4645843192108
time_from_previous_event(start),31.101792798637803
daytime,14712.266701106868
weekday,-6.932535849838112
# ACTIVITY=In Progress,-10.418732417078246
# ACTIVITY=Awaiting Assignment,13.214862209105867
# ACTIVITY=Resolved,3.5380420228771357
# ACTIVITY=Assigned,28.633360248486493
# ACTIVITY=Closed,2.892603309239279
# ACTIVITY=Wait - User,21.978185746683156
# ACTIVITY=Wait - Implementation,7.006256658366652
# ACTIVITY=Wait,17.971914670602093
# ACTIVITY=Wait - Vendor,1.0985155837615932
# ACTIVITY=In Call,0.7802776856030773
# ACTIVITY=Wait - Customer,0.38276389295802393
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
