,0
SR_Number,1-719570805
Status,-227.41347181537554
ACTIVITY,32.71251488947158
Involved_ST_Function_Div,-138.27760027642174
Involved_Org_line_3,-164.63075165528278
Involved_ST,-155.78381328356326
SR_Latest_Impact,-761.4415947646133
Product,-238.91006417612704
Country,-120.21689109161954
Owner_Country,-352.35193091378676
time_from_start,-347.9037635976299
time_from_previous_event(start),-8.215827418363675
daytime,14746.8661272605
weekday,-6.038750468081389
# ACTIVITY=In Progress,-0.5413751547633793
# ACTIVITY=Awaiting Assignment,0.26552033375796963
# ACTIVITY=Resolved,3.6000073369177676
# ACTIVITY=Assigned,27.09871438541611
# ACTIVITY=Closed,3.0336266336489275
# ACTIVITY=Wait - User,18.590278332929334
# ACTIVITY=Wait - Implementation,5.523476478987244
# ACTIVITY=Wait,22.76764701616949
# ACTIVITY=Wait - Vendor,1.3613273328515987
# ACTIVITY=In Call,0.5641288327506232
# ACTIVITY=Wait - Customer,0.4210620128959367
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
