,0
SR_Number,1-729371940
Status,-221.5654587850955
ACTIVITY,30.61636757394026
Involved_ST_Function_Div,-55.30912457046676
Involved_Org_line_3,-221.2964948363925
Involved_ST,-127.66799274430085
SR_Latest_Impact,-872.1352762810683
Product,-296.9863539472129
Country,-269.3056135147397
Owner_Country,-330.55092434302173
time_from_start,-406.18109149502163
time_from_previous_event(start),8.651266908123446
daytime,14481.870190576616
weekday,-7.00899500060306
# ACTIVITY=In Progress,-7.64865473539221
# ACTIVITY=Awaiting Assignment,-1.409566542226933
# ACTIVITY=Resolved,3.5406669186070516
# ACTIVITY=Assigned,28.643796442666282
# ACTIVITY=Closed,2.9437429631725927
# ACTIVITY=Wait - User,20.10846662265807
# ACTIVITY=Wait - Implementation,7.385565402483342
# ACTIVITY=Wait,18.478139908186844
# ACTIVITY=Wait - Vendor,1.1602524735825535
# ACTIVITY=In Call,0.4596322343026651
# ACTIVITY=Wait - Customer,0.37992135473783745
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
