,0
SR_Number,1-717126508
Status,-200.51297779583925
ACTIVITY,29.700244648932237
Involved_ST_Function_Div,39.129224045211814
Involved_Org_line_3,-4.4917863460117315
Involved_ST,11.418956212436065
SR_Latest_Impact,-459.8434562433128
Product,388.3371315460352
Country,21.685431642255548
Owner_Country,-135.2306401567025
time_from_start,-443.441090606708
time_from_previous_event(start),-3.424465527005594
daytime,14859.00699661117
weekday,-10.572071238494807
# ACTIVITY=In Progress,22.88774693543735
# ACTIVITY=Awaiting Assignment,22.966139679149798
# ACTIVITY=Resolved,1.671822247435056
# ACTIVITY=Assigned,-14.405438483264195
# ACTIVITY=Closed,3.097490817722634
# ACTIVITY=Wait - User,23.225331077282625
# ACTIVITY=Wait - Implementation,9.688608196624893
# ACTIVITY=Wait,18.93485740285362
# ACTIVITY=Wait - Vendor,1.381973475573493
# ACTIVITY=In Call,0.6967843867648619
# ACTIVITY=Wait - Customer,0.5302692234662886
# ACTIVITY=Unmatched,2.4289334355187492e-05
# ACTIVITY=Cancelled,0.0
