,0
SR_Number,1-730005931
Status,-223.4352503142095
ACTIVITY,-35.56855354391512
Involved_ST_Function_Div,-114.02228520334693
Involved_Org_line_3,-218.9577230101945
Involved_ST,-132.48517429039958
SR_Latest_Impact,-843.8041955014552
Product,-186.46047645646365
Country,-227.47224107677764
Owner_Country,-387.31363366166397
time_from_start,-380.2174873990689
time_from_previous_event(start),-9.764508030962501
daytime,14680.71386047361
weekday,-6.5532160306837515
# ACTIVITY=In Progress,-47.350455813399414
# ACTIVITY=Awaiting Assignment,7.521416783390635
# ACTIVITY=Resolved,3.075730169461783
# ACTIVITY=Assigned,28.275788961832983
# ACTIVITY=Closed,2.963870739846556
# ACTIVITY=Wait - User,22.14513332197786
# ACTIVITY=Wait - Implementation,7.907468091533181
# ACTIVITY=Wait,23.83975009642644
# ACTIVITY=Wait - Vendor,1.0629830899210289
# ACTIVITY=In Call,0.5734766477935553
# ACTIVITY=Wait - Customer,0.4249733953442145
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
