,0
SR_Number,1-701687914
Status,-240.3605996976976
ACTIVITY,-169.90271049271553
Involved_ST_Function_Div,-16.15172798739887
Involved_Org_line_3,-137.34267709504252
Involved_ST,-42.264202757074806
SR_Latest_Impact,995.6867740563465
Product,-490.2666864528333
Country,-187.3049751816407
Owner_Country,-439.0100238304802
time_from_start,-470.28673721136755
time_from_previous_event(start),33.86506217293813
daytime,15928.757649796928
weekday,-7.172401256062806
# ACTIVITY=In Progress,-43.31061748737215
# ACTIVITY=Awaiting Assignment,-14.635168816710497
# ACTIVITY=Resolved,6.109231974130022
# ACTIVITY=Assigned,50.348248836306475
# ACTIVITY=Closed,2.2965606291726193
# ACTIVITY=Wait - User,35.249699849826236
# ACTIVITY=Wait - Implementation,10.668849870578182
# ACTIVITY=Wait,27.74554596199831
# ACTIVITY=Wait - Vendor,1.4374816169539106
# ACTIVITY=In Call,-0.26934859197480376
# ACTIVITY=Wait - Customer,0.5070815580008886
# ACTIVITY=Unmatched,4.001615881254705e-06
# ACTIVITY=Cancelled,0.0
