,0
SR_Number,1-717918204
Status,-352.49937939171866
ACTIVITY,0.3129212944816598
Involved_ST_Function_Div,-144.51603854154146
Involved_Org_line_3,-414.2622392110141
Involved_ST,-64.87756291140722
SR_Latest_Impact,1336.7385329954582
Product,-170.15334971382063
Country,202.84466570513536
Owner_Country,-603.2900437778662
time_from_start,-509.4820476966498
time_from_previous_event(start),43.80808012535937
daytime,16371.37318360309
weekday,-6.745427528288367
# ACTIVITY=In Progress,-35.30714033531022
# ACTIVITY=Awaiting Assignment,38.8722762396859
# ACTIVITY=Resolved,7.5284673576983545
# ACTIVITY=Assigned,29.061665166270494
# ACTIVITY=Closed,2.3588735046155946
# ACTIVITY=Wait - User,5.062417851304908
# ACTIVITY=Wait - Implementation,7.189741202020185
# ACTIVITY=Wait,31.48890799497975
# ACTIVITY=Wait - Vendor,1.2687561822296556
# ACTIVITY=In Call,0.35669912691068545
# ACTIVITY=Wait - Customer,0.5049634198983665
# ACTIVITY=Unmatched,3.7502257627911586e-06
# ACTIVITY=Cancelled,0.0
