,0
SR_Number,1-657900377
Status,-320.4422772358619
ACTIVITY,-186.3719016630867
Involved_ST_Function_Div,-139.06480535624874
Involved_Org_line_3,-366.1073428626835
Involved_ST,-37.49617920745593
SR_Latest_Impact,1281.2214442124025
Product,-107.59697578202876
Country,506.67311752517134
Owner_Country,-526.7264794224316
time_from_start,-520.0991419126141
time_from_previous_event(start),-1.6458079672133064
daytime,16684.21389616477
weekday,-7.160720889845013
# ACTIVITY=In Progress,-4.330971769885609
# ACTIVITY=Awaiting Assignment,35.48645458025445
# ACTIVITY=Resolved,8.480095735850417
# ACTIVITY=Assigned,23.17657752454839
# ACTIVITY=Closed,3.0093848620030768
# ACTIVITY=Wait - User,6.623615713144462
# ACTIVITY=Wait - Implementation,3.462093006816248
# ACTIVITY=Wait,31.838238066109568
# ACTIVITY=Wait - Vendor,1.5712681627389142
# ACTIVITY=In Call,0.40951405784637895
# ACTIVITY=Wait - Customer,0.5494993436958016
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
