,0
SR_Number,1-703940589
Status,-249.90569319685085
ACTIVITY,7.908280468935034
Involved_ST_Function_Div,16.36190714720415
Involved_Org_line_3,-66.5505632948765
Involved_ST,-260.27155222202174
SR_Latest_Impact,-503.69187758376427
Product,-201.54895113854073
Country,1468.9542543891887
Owner_Country,-143.83438713732613
time_from_start,-441.04666640737855
time_from_previous_event(start),-12.479792127802897
daytime,15103.43422458189
weekday,-9.448426303002835
# ACTIVITY=In Progress,-131.18275568919486
# ACTIVITY=Awaiting Assignment,-20.19182516372328
# ACTIVITY=Resolved,2.19455620093253
# ACTIVITY=Assigned,31.77888762067688
# ACTIVITY=Closed,3.1483900167703975
# ACTIVITY=Wait - User,23.753750601928175
# ACTIVITY=Wait - Implementation,9.577049977385657
# ACTIVITY=Wait,21.675700377047775
# ACTIVITY=Wait - Vendor,1.0156236032036512
# ACTIVITY=In Call,0.25695057363818413
# ACTIVITY=Wait - Customer,0.5015364968907169
# ACTIVITY=Unmatched,1.2263234698993077e-05
# ACTIVITY=Cancelled,0.0
