,0
SR_Number,1-717491930
Status,-264.5294441557051
ACTIVITY,-253.11893728975568
Involved_ST_Function_Div,-122.31028205030843
Involved_Org_line_3,-163.64205529745018
Involved_ST,-184.61565313367362
SR_Latest_Impact,-717.8682880880186
Product,-392.74546871556856
Country,-200.7660343140255
Owner_Country,-317.91071035411244
time_from_start,-364.7674003093985
time_from_previous_event(start),-5.695721024643878
daytime,14407.70117191483
weekday,-5.797180806599671
# ACTIVITY=In Progress,-39.035345734782176
# ACTIVITY=Awaiting Assignment,-15.884054978767765
# ACTIVITY=Resolved,4.412506195991898
# ACTIVITY=Assigned,27.284048247164225
# ACTIVITY=Closed,3.040928378417025
# ACTIVITY=Wait - User,13.925068400620935
# ACTIVITY=Wait - Implementation,4.514107180534649
# ACTIVITY=Wait,22.477990509594793
# ACTIVITY=Wait - Vendor,1.4605427341807327
# ACTIVITY=In Call,0.5052690250928944
# ACTIVITY=Wait - Customer,0.48656026791935136
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
