,0
SR_Number,1-687710013
Status,-206.090166185087
ACTIVITY,22.489160012535223
Involved_ST_Function_Div,76.1742012678968
Involved_Org_line_3,-125.44462448173039
Involved_ST,-103.19659307955513
SR_Latest_Impact,-513.594769049232
Product,-164.41112219123366
Country,205.7917001078477
Owner_Country,-324.79312134459275
time_from_start,-472.14652668057226
time_from_previous_event(start),-7.730523059131758
daytime,15018.646349579425
weekday,-8.219266497017015
# ACTIVITY=In Progress,16.552495390075435
# ACTIVITY=Awaiting Assignment,38.5990484312528
# ACTIVITY=Resolved,3.8024047285116884
# ACTIVITY=Assigned,29.367328555818425
# ACTIVITY=Closed,2.4498241317114933
# ACTIVITY=Wait - User,29.839015100343182
# ACTIVITY=Wait - Implementation,10.274396311459828
# ACTIVITY=Wait,17.979038806103322
# ACTIVITY=Wait - Vendor,1.050195239692966
# ACTIVITY=In Call,0.5405797907606023
# ACTIVITY=Wait - Customer,0.36801033245182335
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
