,0
SR_Number,1-729351591
Status,-308.21665393548335
ACTIVITY,13.71095467388263
Involved_ST_Function_Div,62.36567300705829
Involved_Org_line_3,-142.24700186963568
Involved_ST,-16.701063530249815
SR_Latest_Impact,-369.0131795679459
Product,55.34154059928359
Country,182.7354352486238
Owner_Country,-189.30071055336305
time_from_start,-489.96634276138354
time_from_previous_event(start),-2.6164029937798907
daytime,15148.786385723797
weekday,-6.914561548318795
# ACTIVITY=In Progress,-72.59125284769857
# ACTIVITY=Awaiting Assignment,33.75869972205613
# ACTIVITY=Resolved,2.5958564092854726
# ACTIVITY=Assigned,43.59391611488549
# ACTIVITY=Closed,3.2924970155104973
# ACTIVITY=Wait - User,32.95007908350409
# ACTIVITY=Wait - Implementation,9.722842916808732
# ACTIVITY=Wait,28.813565378467928
# ACTIVITY=Wait - Vendor,1.707621561765977
# ACTIVITY=In Call,0.519101243529532
# ACTIVITY=Wait - Customer,0.5143071608139488
# ACTIVITY=Unmatched,-2.766447542783964e-06
# ACTIVITY=Cancelled,0.0
