,0
SR_Number,1-717770354
Status,-328.33548001669703
ACTIVITY,-27.61102492498374
Involved_ST_Function_Div,-109.87214965928223
Involved_Org_line_3,-315.8826850083595
Involved_ST,-29.190618926839694
SR_Latest_Impact,-66.32384439251553
Product,-574.6308789814116
Country,-578.2633661871432
Owner_Country,-465.6350544037885
time_from_start,-526.3539823712943
time_from_previous_event(start),9.720588431184929
daytime,14464.861695618672
weekday,-6.49507407739396
# ACTIVITY=In Progress,30.572321796254073
# ACTIVITY=Awaiting Assignment,42.67655268855056
# ACTIVITY=Resolved,6.4787812359966015
# ACTIVITY=Assigned,21.112139620583473
# ACTIVITY=Closed,1.5931967833635554
# ACTIVITY=Wait - User,8.101778620697063
# ACTIVITY=Wait - Implementation,9.4308033984157
# ACTIVITY=Wait,27.43750009969848
# ACTIVITY=Wait - Vendor,1.1089802832063933
# ACTIVITY=In Call,0.13600580018766423
# ACTIVITY=Wait - Customer,0.4550498121189549
# ACTIVITY=Unmatched,3.7774435316961366e-06
# ACTIVITY=Cancelled,0.0
