,0
SR_Number,1-716410529
Status,-242.99640949635244
ACTIVITY,18.16773789166755
Involved_ST_Function_Div,-210.43930705758433
Involved_Org_line_3,-86.0069670238113
Involved_ST,-77.28961641841536
SR_Latest_Impact,-663.912953726661
Product,-649.9082082292448
Country,-1157.408056073309
Owner_Country,-356.79161707369593
time_from_start,-456.67616915583596
time_from_previous_event(start),2.8539030291796634
daytime,13064.027192885313
weekday,-6.134586459843568
# ACTIVITY=In Progress,-1.5101441801115498
# ACTIVITY=Awaiting Assignment,-4.234416753074362
# ACTIVITY=Resolved,3.098577273912306
# ACTIVITY=Assigned,-35.101826238046414
# ACTIVITY=Closed,1.7925668327307442
# ACTIVITY=Wait - User,14.231508205959312
# ACTIVITY=Wait - Implementation,5.334207050734561
# ACTIVITY=Wait,15.748117152687362
# ACTIVITY=Wait - Vendor,1.0287354387291396
# ACTIVITY=In Call,0.4749290469957152
# ACTIVITY=Wait - Customer,0.5051746570929581
# ACTIVITY=Unmatched,-8.340195556349713e-07
# ACTIVITY=Cancelled,0.0
