,0
SR_Number,1-702586831
Status,-327.8099307600273
ACTIVITY,-21.438320139510953
Involved_ST_Function_Div,-132.71179647496018
Involved_Org_line_3,-194.68009594598075
Involved_ST,-220.07217224213662
SR_Latest_Impact,-545.772185025621
Product,-718.0166268391976
Country,483.5172644988348
Owner_Country,-223.21470881328392
time_from_start,-372.5595720384281
time_from_previous_event(start),-16.30498036306872
daytime,14293.141843942563
weekday,-7.714563217026062
# ACTIVITY=In Progress,-58.24117600541895
# ACTIVITY=Awaiting Assignment,1.4474844613271696
# ACTIVITY=Resolved,4.024346225791391
# ACTIVITY=Assigned,30.13169460762131
# ACTIVITY=Closed,3.1107148421325554
# ACTIVITY=Wait - User,25.40894681579207
# ACTIVITY=Wait - Implementation,7.075448716827658
# ACTIVITY=Wait,19.74635035675201
# ACTIVITY=Wait - Vendor,0.9005856385179614
# ACTIVITY=In Call,0.4224730660570765
# ACTIVITY=Wait - Customer,0.46549746280612575
# ACTIVITY=Unmatched,3.103340595335401e-05
# ACTIVITY=Cancelled,0.0
