,0
SR_Number,1-720001688
Status,-251.606124399748
ACTIVITY,-200.41535635013943
Involved_ST_Function_Div,-87.01633440430933
Involved_Org_line_3,-136.23693215225725
Involved_ST,-106.57569689831203
SR_Latest_Impact,-26.72254664635879
Product,-385.40450427337026
Country,-661.013055044744
Owner_Country,-327.2125588879421
time_from_start,-423.1859293767692
time_from_previous_event(start),15.521320121897753
daytime,14471.701326594213
weekday,-7.2000423873058805
# ACTIVITY=In Progress,-63.647074147827134
# ACTIVITY=Awaiting Assignment,13.3214692886839
# ACTIVITY=Resolved,5.580219710622048
# ACTIVITY=Assigned,32.73456592834913
# ACTIVITY=Closed,2.7723907811128834
# ACTIVITY=Wait - User,28.4923989650524
# ACTIVITY=Wait - Implementation,5.6897870549040315
# ACTIVITY=Wait,23.326088580453575
# ACTIVITY=Wait - Vendor,1.4686216427329177
# ACTIVITY=In Call,0.5875972838742957
# ACTIVITY=Wait - Customer,0.44833123668905694
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
