,0
SR_Number,1-729351591
Status,-312.91486828718723
ACTIVITY,62.3535296822044
Involved_ST_Function_Div,58.07471678553136
Involved_Org_line_3,-141.23841131028064
Involved_ST,-17.262694658973242
SR_Latest_Impact,-361.96112732340265
Product,60.14927599454412
Country,169.12555657583857
Owner_Country,-193.00774512363867
time_from_start,-485.63643008758646
time_from_previous_event(start),-4.622515131048161
daytime,15205.482180055218
weekday,-6.892593193885363
# ACTIVITY=In Progress,-59.9157063474292
# ACTIVITY=Awaiting Assignment,31.154259826465537
# ACTIVITY=Resolved,3.236058074513745
# ACTIVITY=Assigned,43.1624949464293
# ACTIVITY=Closed,3.290101986795757
# ACTIVITY=Wait - User,32.99800948457025
# ACTIVITY=Wait - Implementation,10.09684352518332
# ACTIVITY=Wait,28.896646741929587
# ACTIVITY=Wait - Vendor,1.7426635506675692
# ACTIVITY=In Call,0.5059624061765354
# ACTIVITY=Wait - Customer,0.5131380686641202
# ACTIVITY=Unmatched,-2.766447542783964e-06
# ACTIVITY=Cancelled,0.0
