,0
SR_Number,1-659129745
Status,-249.16549016940846
ACTIVITY,35.18186968658549
Involved_ST_Function_Div,-153.73807354363657
Involved_Org_line_3,-66.46735125597641
Involved_ST,-116.88374327730007
SR_Latest_Impact,-705.7732125870856
Product,-867.7521759152636
Country,-1092.893325861485
Owner_Country,-257.0255452178726
time_from_start,-441.8554277195299
time_from_previous_event(start),8.513284727818343
daytime,13134.31619154462
weekday,-6.601951978560201
# ACTIVITY=In Progress,17.3133839978012
# ACTIVITY=Awaiting Assignment,27.846683730698498
# ACTIVITY=Resolved,3.2328065558171595
# ACTIVITY=Assigned,27.485086451677905
# ACTIVITY=Closed,1.7104775813555255
# ACTIVITY=Wait - User,11.754401377483903
# ACTIVITY=Wait - Implementation,3.6871999103723914
# ACTIVITY=Wait,15.680454073700224
# ACTIVITY=Wait - Vendor,1.0322914702016692
# ACTIVITY=In Call,0.5393731843036647
# ACTIVITY=Wait - Customer,0.37920850764894376
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
