,0
SR_Number,1-718038855
Status,-241.56195970596139
ACTIVITY,-36.84802890354295
Involved_ST_Function_Div,-117.23702652996991
Involved_Org_line_3,-152.38756721276238
Involved_ST,-88.1501316055246
SR_Latest_Impact,-767.3180311191728
Product,-779.2387264835604
Country,-722.2023124690988
Owner_Country,-340.8296881643115
time_from_start,-380.20724599011106
time_from_previous_event(start),8.928805854508992
daytime,13848.238285187304
weekday,-6.830530489927567
# ACTIVITY=In Progress,-51.341091486728146
# ACTIVITY=Awaiting Assignment,8.472587930149745
# ACTIVITY=Resolved,3.0389101658891615
# ACTIVITY=Assigned,32.30556535910314
# ACTIVITY=Closed,1.7835760316822744
# ACTIVITY=Wait - User,11.707126531615646
# ACTIVITY=Wait - Implementation,7.854552909353542
# ACTIVITY=Wait,24.711747057818464
# ACTIVITY=Wait - Vendor,0.8977616448170155
# ACTIVITY=In Call,1.6756627741094796
# ACTIVITY=Wait - Customer,0.4367880107366534
# ACTIVITY=Unmatched,-1.5166757718355169e-05
# ACTIVITY=Cancelled,0.0
