,0
SR_Number,1-722180141
Status,-244.97081845734485
ACTIVITY,39.493618698054846
Involved_ST_Function_Div,71.52617036599823
Involved_Org_line_3,-80.77252448823938
Involved_ST,13.529880176430483
SR_Latest_Impact,815.4584328171035
Product,-67.92174376781793
Country,-499.56903631311
Owner_Country,-335.0045558463536
time_from_start,-435.80466495668674
time_from_previous_event(start),17.716059765708735
daytime,15732.191199628352
weekday,-10.35062586464642
# ACTIVITY=In Progress,26.733774675581405
# ACTIVITY=Awaiting Assignment,31.959096118414678
# ACTIVITY=Resolved,5.635830569112155
# ACTIVITY=Assigned,44.21712920656047
# ACTIVITY=Closed,2.1771043611889835
# ACTIVITY=Wait - User,24.039832933038408
# ACTIVITY=Wait - Implementation,11.514687102929487
# ACTIVITY=Wait,24.637759319727138
# ACTIVITY=Wait - Vendor,1.4871348367359856
# ACTIVITY=In Call,0.4630570209312289
# ACTIVITY=Wait - Customer,0.4117684132810593
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
