iter	Passed	Remaining
1663	201552	164996
1664	201654	164855
1665	201747	164706
1666	201836	164555
1667	201916	164396
1668	201999	164240
1669	202092	164092
1670	202174	163934
1671	202234	163760
1672	202322	163608
1673	202407	163454
1674	202511	163315
1675	202612	163174
1676	202707	163028
1677	202802	162882
1678	202890	162731
1679	202997	162595
1680	203088	162446
1681	203192	162308
1682	203293	162167
1683	203392	162024
1684	203486	161878
1685	203580	161731
1686	203663	161577
1687	203761	161433
1688	203871	161301
1689	203958	161149
1690	204053	161004
1691	204142	160854
1692	204253	160721
1693	204332	160564
1694	204416	160410
1695	204505	160261
1696	204570	160093
1697	204671	159953
1698	204751	159796
1699	204838	159645
1700	204921	159492
1701	205033	159361
1702	205114	159206
1703	205204	159057
1704	205306	158918
1705	205398	158772
1706	205493	158628
1707	205575	158474
1708	205663	158325
1709	205750	158175
1710	205832	158021
1711	205920	157872
1712	206012	157726
1713	206096	157574
1714	206202	157438
1715	206280	157282
1716	206360	157128
1717	206455	156984
1718	206550	156841
1719	206645	156698
1720	206738	156553
1721	206827	156405
1722	206926	156265
1723	207027	156127
1724	207124	155985
1725	207124	155985
1726	207219	155720
1727	207302	155568
1728	207395	155424
1729	207491	155282
1730	209308	156426
1731	209401	156281
1732	209472	156118
1733	209566	155973
1734	209648	155819
1735	209724	155661
1736	209803	155505
1737	209885	155352
1738	209980	155208
1739	210071	155061
1740	210162	154915
1741	210269	154779
1742	210360	154633
1743	210436	154475
1744	210510	154317
1745	210603	154171
1746	210695	154026
1747	210801	153891
1748	210903	153753
1749	211004	153614
1750	211093	153466
1751	211178	153316
1752	211259	153163
1753	211355	153021
1754	211441	152871
1755	211538	152729
1756	211640	152592
1757	211720	152438
1758	211720	152438
1759	211809	152168
1760	211900	152023
1761	213698	153100
1762	213788	152953
1763	213894	152816
1764	213981	152667
1765	213981	152667
1766	214076	152399
1767	214173	152257
1768	214275	152118
1769	214351	151960
1770	214432	151807
1771	214528	151664
1772	216331	152726
1773	216426	152581
1774	216527	152440
1775	216610	152286
1776	216696	152135
1777	216779	151981
1778	216872	151835
1779	216872	151835
1780	216957	151559
1781	217043	151408
1782	217146	151269
1783	217229	151116
1784	217309	150960
1785	217414	150823
1786	217512	150681
1787	217610	150538
1788	217688	150382
1789	217771	150230
1790	217854	150077
1791	219659	151109
1792	219760	150967
1793	219851	150819
1794	219944	150672
1795	220027	150518
1796	220114	150367
1797	220200	150216
1798	220298	150073
1799	220380	149918
1800	220468	149769
1801	220563	149623
1802	220642	149467
1803	220748	149329
1804	220748	149329
1805	220846	149062
1806	220924	148905
1807	221030	148767
1808	221130	148626
1809	221215	148475
1810	221312	148332
1811	221404	148185
1812	221486	148032
1813	221571	147880
1814	221658	147730
1815	221731	147571
1816	221807	147415
1817	221910	147276
1818	221994	147124
1819	222093	146982
1820	222180	146833
1821	222266	146683
1822	222372	146546
1823	222459	146397
1824	222553	146252
1825	224367	147237
1826	224451	147084
1827	224540	146935
1828	224644	146795
1829	224731	146645
1830	224810	146490
1831	224905	146345
1832	224997	146198
1833	225082	146046
1834	225164	145893
1835	225234	145732
1836	225234	145732
1837	225327	145461
1838	227117	146409
1839	227200	146255
1840	227295	146109
1841	227389	145962
1842	227471	145808
1843	227568	145663
1844	227652	145511
1845	227753	145369
1846	227872	145238
1847	227872	145238
1848	227973	144970
1849	228046	144811
1850	229863	145757
1851	229953	145607
1852	229953	145607
1853	230066	145345
1854	230151	145191
1855	230260	145054
1856	230346	144901
1857	230432	144749
1858	230523	144599
1859	230623	144456
1860	232409	145367
1861	232507	145221
1862	232610	145078
1863	232698	144926
1864	232792	144777
1865	232888	144630
1866	232986	144484
1867	233075	144333
1868	233163	144181
1869	233239	144022
1870	233329	143871
1871	233424	143724
1872	233528	143582
1873	233620	143433
1874	233732	143296
1875	233819	143144
1876	233924	143003
1877	234013	142852
1878	234112	142707
1879	234205	142559
1880	234296	142410
1881	234367	142249
1882	234454	142097
1883	234556	141955
1884	234650	141807
1885	234743	141659
1886	234841	141515
1887	234939	141370
1888	235029	141221
1889	235113	141067
1890	235214	140925
1891	235312	140781
1892	235398	140629
1893	235499	140486
1894	235578	140331
1895	235653	140172
1896	235738	140021
1897	235826	139871
1898	235924	139727
1899	236026	139585
1900	236125	139442
1901	236222	139297
1902	236311	139148
1903	236402	139000
1904	236504	138859
1905	236600	138714
1906	236697	138570
1907	236797	138427
1908	236877	138273
1909	236937	138108
1910	237041	137967
1911	237123	137815
1912	237225	137674
1913	237329	137534
1914	237420	137387
1915	237508	137238
1916	237609	137097
1917	237705	136952
1918	237789	136801
1919	237868	136647
1920	237949	136495
1921	238039	136347
1922	238039	136347
1923	238140	136080
1924	239952	136915
1925	240040	136765
1926	240150	136628
1927	240150	136628
1928	240233	136348
1929	240321	136199
1930	240416	136053
1931	240511	135908
1932	240592	135754
1933	240693	135612
1934	240796	135472
1935	242607	136290
1936	242708	136147
1937	242792	135994
1938	242887	135848
1939	242984	135702
1940	243071	135551
1941	243156	135399
1942	243247	135251
1943	243324	135095
1944	243412	134944
1945	243488	134788
1946	243597	134649
1947	243697	134506
1948	243787	134357
1949	243880	134210
1950	243979	134067
1951	244083	133926
1952	244189	133786
1953	244286	133641
1954	244368	133489
1955	244459	133341
1956	244544	133190
1957	244544	133190
1958	244654	132925
1959	246457	133706
1960	246457	133706
1961	248257	134354
1962	248341	134200
1963	248420	134043
1964	248496	133885
1965	248585	133734
1966	248672	133582
1967	248775	133438
1968	248868	133290
1969	248963	133142
1970	249058	132994
1971	249158	132850
1972	249254	132703
1973	249349	132555
1974	249437	132404
1975	249534	132258
1976	249633	132113
1977	249720	131961
1978	249800	131807
1979	249892	131658
1980	249986	131510
1981	250075	131360
1982	250157	131206
1983	250261	131064
1984	250364	130922
1985	250464	130778
1986	250548	130625
1987	250639	130477
1988	250731	130328
1989	250821	130179
1990	250919	130034
1991	251004	129883
1992	251103	129738
1993	251205	129596
1994	251307	129453
1995	251399	129306
1996	251487	129156
1997	251594	129016
1998	251683	128867
1999	251780	128722
2000	251877	128577
2001	251967	128428
2002	252064	128284
2003	252172	128144
2004	252251	127991
2005	252345	127844
2006	252453	127705
2007	252546	127559
2008	252621	127403
2009	252693	127246
2010	252775	127094
2011	252867	126947
2012	252971	126807
2013	253061	126659
2014	253152	126512
2015	253242	126364
2016	253333	126217
2017	253424	126070
2018	253536	125933
2019	253640	125793
2020	253723	125642
2021	253812	125494
2022	253908	125350
2023	253993	125201
2024	254081	125052
2025	254170	124905
2026	254280	124767
2027	254384	124627
2028	254485	124486
2029	254584	124344
2030	254670	124195
2031	254766	124051
2032	254850	123901
2033	254949	123759
2034	255044	123615
2035	255148	123475
2036	255241	123330
2037	255349	123192
2038	255450	123051
2039	255530	122900
2040	255613	122750
2041	255712	122609
2042	255796	122459
2043	255874	122307
2044	255975	122167
2045	256083	122029
2046	256177	121885
2047	256258	121735
2048	256349	121590
2049	256444	121446
2050	256524	121296
2051	256613	121150
2052	256694	121000
2053	256765	120845
2054	256871	120707
2055	256952	120558
2056	257045	120414
2057	257138	120270
2058	257237	120129
2059	257335	119987
2060	257413	119836
2061	257497	119689
2062	257576	119539
2063	257667	119394
2064	257744	119243
2065	257823	119093
2066	257927	118955
2067	258018	118810
2068	258098	118661
2069	258192	118518
2070	258293	118379
2071	258377	118231
2072	258468	118087
2073	258551	117940
2074	258620	117786
2075	258710	117641
2076	258803	117499
2077	258888	117352
2078	258985	117211
2079	259085	117071
2080	259184	116931
2081	259259	116781
2082	259356	116640
2083	259448	116497
2084	259543	116355
2085	259635	116213
2086	259725	116069
2087	259826	115930
2088	259920	115788
2089	260009	115644
2090	260112	115506
2091	260196	115360
2092	260291	115219
2093	260378	115074
2094	260460	114927
2095	260545	114782
2096	260630	114636
2097	260721	114493
2098	260817	114353
2099	260917	114215
2100	260996	114067
2101	261083	113922
2102	261169	113778
2103	261238	113625
2104	261324	113481
2105	261432	113346
2106	261514	113200
2107	261603	113057
2108	261695	112915
2109	261792	112776
2110	261893	112638
2111	261979	112494
2112	262075	112354
2113	262157	112208
2114	262259	112071
2115	262353	111930
2116	262459	111795
2117	262459	111795
2118	264252	112249
2119	264344	112107
2120	264426	111960
2121	264507	111814
2122	264593	111669
2123	264685	111526
2124	264776	111384
2125	264880	111247
2126	264969	111104
2127	265059	110961
2128	265159	110822
2129	265245	110678
2130	265324	110530
2131	265411	110386
2132	265511	110248
2133	265606	110107
2134	265703	109968
2135	265782	109821
2136	265892	109686
2137	265984	109545
2138	266079	109405
2139	266174	109264
2140	266275	109127
2141	266372	108988
2142	266464	108846
2143	266549	108702
2144	266653	108566
2145	266760	108430
2146	266833	108282
2147	266930	108143
2148	267028	108004
2149	267121	107863
2150	267219	107725
2151	267317	107586
2152	267403	107443
2153	267485	107298
2154	267586	107161
2155	267684	107023
2156	267770	106879
2157	267866	106740
2158	267974	106606
2159	268071	106468
2160	268166	106328
2161	268262	106189
2162	268360	106051
2163	268447	105909
2164	268538	105768
2165	268628	105627
2166	268721	105487
2167	268819	105350
2168	268907	105208
2169	269012	105072
2170	269092	104928
2171	269184	104788
2172	269290	104653
2173	269389	104516
2174	269478	104375
2175	269566	104234
2176	269664	104096
2177	269771	103962
2178	269858	103820
2179	269949	103680
2180	270033	103538
2181	270124	103398
2182	270207	103255
2183	270319	103123
2184	270404	102981
2185	270505	102845
2186	270505	102845
2187	270580	102572
2188	270654	102426
2189	270744	102286
2190	270849	102152
2191	270941	102013
2192	271023	101870
2193	271117	101732
2194	271196	101588
2195	271291	101450
2196	273111	101956
2197	273214	101820
2198	273302	101679
2199	273391	101538
2200	273488	101400
2201	273585	101262
2202	273674	101121
2203	273747	100974
2204	273823	100828
2205	273913	100688
2206	273987	100542
2207	274090	100407
2208	274170	100262
2209	274269	100126
2210	274372	99990
2211	274448	99845
2212	274543	99707
2213	274618	99561
2214	274618	99561
2215	276414	99911
2216	276487	99764
2217	276582	99625
2218	276679	99487
2219	276756	99341
2220	276847	99201
2221	276945	99063
2222	277032	98921
2223	277140	98787
2224	277235	98649
2225	277332	98510
2226	277435	98374
2227	277542	98240
2228	277626	98097
2229	277736	97964
2230	277824	97823
2231	277930	97688
2232	278034	97553
2233	278139	97418
2234	278223	97276
2235	278334	97143
2236	278422	97003
2237	278503	96859
2238	278579	96714
2239	278669	96574
2240	278756	96433
2241	278860	96299
2242	278939	96155
2243	279035	96017
2244	279111	95873
2245	279211	95737
2246	279316	95602
2247	279408	95463
2248	279502	95325
2249	279592	95185
2250	279691	95049
2251	279781	94910
2252	279884	94775
2253	279973	94635
2254	280081	94502
2255	280172	94363
2256	280254	94221
2257	280351	94084
2258	280429	93941
2259	280490	93792
2260	280588	93656
2261	280685	93519
2262	280780	93382
2263	280880	93246
2264	280979	93111
2265	281077	92974
2266	281165	92835
2267	281255	92696
2268	281355	92561
2269	281447	92423
2270	281546	92287
2271	281626	92145
2272	281728	92011
2273	281821	91873
2274	281926	91740
2275	282016	91601
2276	282108	91464
2277	282211	91329
2278	282305	91192
2279	282383	91050
2280	282474	90912
2281	282570	90776
2282	282667	90640
2283	282753	90501
2284	282859	90368
2285	282859	90368
2286	282938	90100
2287	284747	90508
2288	284747	90508
2289	284846	90245
2290	284925	90103
2291	285012	89963
2292	285116	89829
2293	286915	90228
2294	286994	90085
2295	287088	89946
2296	287190	89810
2297	287260	89665
2298	287347	89524
2299	287437	89385
2300	287538	89249
2301	287538	89249
2302	287631	88983
2303	287722	88844
2304	287810	88704
2305	287894	88563
2306	288001	88429
2307	289804	88815
2308	289890	88673
2309	289984	88534
2310	289984	88534
2311	290083	88269
2312	290181	88132
2313	290261	87989
2314	290358	87851
2315	290464	87716
2316	290559	87578
2317	290647	87437
2318	290745	87300
2319	290825	87158
2320	292619	87528
2321	292713	87388
2322	292818	87252
2323	292818	87252
2324	292914	86985
2325	294723	87354
2326	294825	87216
2327	294825	87216
2328	296638	87453
2329	296734	87313
2330	296824	87170
2331	296901	87025
2332	296985	86881
2333	297076	86739
2334	297165	86597
2335	297165	86597
2336	297259	86326
2337	297354	86185
2338	297437	86042
2339	297529	85901
2340	297629	85761
2341	297720	85620
2342	297806	85477
2343	297921	85343
2344	298027	85206
2345	298114	85063
2346	299917	85410
2347	299995	85264
2348	300096	85125
2349	300202	84987
2350	300202	84987
2351	300305	84718
2352	300398	84576
2353	300475	84431
2354	300556	84286
2355	300644	84143
2356	300743	84004
2357	300832	83861
2358	300925	83721
2359	301013	83578
2360	301095	83434
2361	301173	83289
2362	302987	83623
2363	303087	83483
2364	303181	83342
2365	303283	83202
2366	303362	83057
2367	303446	82913
2368	303535	82770
2369	303627	82628
2370	303714	82485
2371	303801	82342
2372	303890	82199
2373	303987	82059
2374	304089	81920
2375	304186	81780
2376	304290	81642
2377	304385	81501
2378	304481	81361
2379	304578	81221
2380	304685	81083
2381	304768	80939
2382	304863	80799
2383	304970	80662
2384	305080	80525
2385	305164	80382
2386	305265	80243
2387	305340	80097
2388	305438	79958
2389	305546	79821
2390	305637	79680
2391	305721	79537
2392	305803	79393
2393	305879	79248
2394	305975	79109
2395	306065	78967
2396	306174	78831
2397	306276	78693
2398	306366	78552
2399	306467	78413
2400	306555	78272
2401	306660	78134
2402	306753	77994
2403	306854	77856
2404	306958	77719
2405	307065	77582
2406	307166	77444
2407	307260	77304
2408	307359	77166
2409	307457	77027
2410	307560	76890
2411	307650	76749
2412	307745	76610
2413	307829	76468
2414	307922	76328
2415	308010	76187
2416	308112	76049
2417	308202	75909
2418	308310	75773
2419	308426	75639
2420	308528	75502
2421	308623	75363
2422	308720	75224
2423	308799	75081
2424	308877	74938
2425	308981	74801
2426	309092	74666
2427	309186	74527
2428	309283	74389
2429	309377	74250
2430	309488	74115
2431	309488	74115
2432	309575	73844
2433	309676	73707
2434	309777	73570
2435	309864	73430
2436	311674	73697
2437	311765	73556
2438	311861	73417
2439	311962	73279
2440	312053	73139
2441	312141	72998
2442	312141	72998
2443	312222	72725
2444	314028	72984
2445	314128	72845
2446	314226	72706
2447	314329	72567
2448	314426	72428
2449	314513	72286
2450	314604	72146
2451	314708	72008
2452	314708	72008
2453	316513	72127
2454	316600	71984
2455	316688	71842
2456	316688	71842
2457	316785	71570
2458	318589	71815
2459	318687	71674
2460	318787	71534
2461	318899	71397
2462	319008	71259
2463	319117	71121
2464	319205	70978
2465	319306	70839
2466	319393	70696
2467	319488	70555
2468	319582	70414
2469	319682	70274
2470	319772	70132
2471	319855	69989
2472	319959	69850
2473	320067	69712
2474	320156	69570
2475	320261	69432
2476	320357	69291
2477	320458	69152
2478	320543	69009
2479	320644	68870
2480	320743	68730
2481	320847	68592
2482	320847	68592
2483	320951	68321
2484	321055	68182
2485	321150	68042
2486	321236	67900
2487	321342	67762
2488	321437	67622
2489	321537	67483
2490	321631	67342
2491	321718	67201
2492	321813	67061
2493	321909	66921
2494	322018	66784
2495	322100	66641
2496	322195	66501
2497	322285	66360
2498	322367	66218
2499	322456	66077
2500	322554	65937
2501	322644	65797
2502	322736	65657
2503	322843	65519
2504	322946	65381
2505	323034	65240
2506	323132	65101
2507	323230	64962
2508	323337	64825
2509	323434	64686
2510	323534	64548
2511	323628	64408
2512	325433	64609
2513	325532	64469
2514	325634	64330
2515	325755	64196
2516	325843	64054
2517	325843	64054
2518	325931	63780
2519	327744	63976
2520	327834	63834
2521	327928	63693
2522	328005	63549
2523	328108	63410
2524	328200	63269
2525	328298	63129
2526	328399	62989
2527	328399	62989
2528	328501	62717
2529	328603	62578
2530	328685	62435
2531	328778	62294
2532	328879	62155
2533	328977	62016
2534	329076	61876
2535	329158	61733
2536	329242	61591
2537	331060	61773
2538	331154	61631
2539	331154	61631
2540	331244	61356
2541	333039	61529
2542	333133	61387
2543	333235	61247
2544	333329	61105
2545	333423	60964
2546	333423	60964
2547	333535	60691
2548	333624	60549
2549	333722	60408
2550	333805	60264
2551	333906	60124
2552	334007	59984
2553	334113	59845
2554	335923	60010
2555	336035	59871
2556	336119	59727
2557	336210	59585
2558	336297	59441
2559	336388	59299
2560	336388	59299
2561	336478	59021
2562	338271	59177
2563	338353	59032
2564	338447	58889
2565	338534	58746
2566	338610	58600
2567	338698	58456
2568	338787	58313
2569	338894	58173
2570	338979	58029
2571	339077	57887
2572	339158	57743
2573	339255	57601
2574	339352	57460
2575	339432	57315
2576	339510	57170
2577	339617	57030
2578	339712	56888
2579	339809	56747
2580	339908	56606
2581	340012	56466
2582	340109	56324
2583	340196	56181
2584	340300	56041
2585	340400	55900
2586	340489	55758
2587	340569	55614
2588	340663	55472
2589	340765	55332
2590	340765	55332
2591	340855	55055
2592	340949	54913
2593	341056	54774
2594	341149	54632
2595	341242	54490
2596	341334	54349
2597	341420	54206
2598	341527	54067
2599	341618	53925
2600	341701	53782
2601	341794	53641
2602	341879	53498
2603	341966	53356
2604	342060	53215
2605	343868	53340
2606	343961	53198
2607	344046	53055
2608	344142	52913
2609	344244	52773
2610	344352	52633
2611	344450	52492
2612	344543	52351
2613	344630	52208
2614	344630	52208
2615	344722	51931
2616	344828	51791
2617	344911	51648
2618	346704	51761
2619	346803	51619
2620	346901	51478
2621	347000	51337
2622	347108	51197
2623	347207	51055
2624	347207	51055
2625	347308	50779
2626	349113	50886
2627	349204	50743
2628	349297	50601
2629	349390	50458
2630	349483	50315
2631	349589	50175
2632	349692	50033
2633	349789	49891
2634	349886	49750
2635	349886	49750
2636	349992	49473
2637	350081	49330
2638	350178	49188
2639	351996	49287
2640	352096	49145
2641	352198	49003
2642	352295	48861
2643	352399	48720
2644	352494	48577
2645	352494	48577
2646	352591	48298
2647	354397	48389
2648	354494	48246
2649	354593	48103
2650	354667	47957
2651	354768	47815
2652	354873	47673
2653	354972	47531
2654	355065	47387
2655	355173	47246
2656	355263	47102
2657	355356	46959
2658	355440	46815
2659	355529	46671
2660	355622	46528
2661	355718	46386
2662	355818	46244
2663	355921	46102
2664	356018	45959
2665	356118	45818
2666	356223	45676
2667	356323	45534
2668	356413	45391
2669	356503	45248
2670	356597	45105
2671	356597	45105
2672	358412	45042
2673	358509	44899
2674	358597	44755
2675	358708	44614
2676	358808	44472
2677	358808	44472
2678	358907	44192
2679	359005	44049
2680	359108	43907
2681	360900	43971
2682	360900	43971
2683	360986	43688
2684	361077	43544
2685	361171	43401
2686	361281	43259
2687	361368	43115
2688	361478	42973
2689	361570	42830
2690	361671	42687
2691	361778	42545
2692	363588	42603
2693	363674	42458
2694	363781	42316
2695	363866	42171
2696	363965	42027
2697	364060	41884
2698	364160	41741
2699	364246	41596
2700	364336	41452
2701	364434	41309
2702	364505	41162
2703	364592	41018
2704	364692	40875
2705	364803	40733
2706	364895	40590
2707	364999	40447
2708	365102	40305
2709	365213	40163
2710	365311	40020
2711	365416	39878
2712	365525	39737
2713	365637	39595
2714	365727	39452
2715	365830	39309
2716	365918	39166
2717	366007	39022
2718	366115	38880
2719	366115	38880
2720	366220	38600
2721	366318	38457
2722	368128	38494
2723	368215	38349
2724	368316	38207
2725	368316	38207
2726	370124	38101
2727	370208	37955
2728	370208	37955
2729	372026	37847
2730	372116	37702
2731	372205	37556
2732	372290	37411
2733	372371	37265
2734	372479	37121
2735	372590	36978
2736	372686	36834
2737	372780	36689
2738	372882	36546
2739	372984	36402
2740	373087	36258
2741	373087	36258
2742	373183	35974
2743	374995	35995
2744	375101	35851
2745	375172	35703
2746	375172	35703
2747	375266	35418
2748	377069	35434
2749	377151	35287
2750	377238	35141
2751	377322	34994
2752	377322	34994
2753	377409	34707
2754	377503	34562
2755	379317	34573
2756	379317	34573
2757	379417	34286
2758	381225	34294
2759	381328	34148
2760	381411	34001
2761	381522	33856
2762	381522	33856
2763	381616	33567
2764	381696	33419
2765	383511	33423
2766	383604	33276
2767	383604	33276
2768	383704	32986
2769	383808	32840
2770	383913	32694
2771	384000	32547
2772	384115	32402
2773	384225	32256
2774	384325	32110
2775	386133	32106
2776	386227	31958
2777	386227	31958
2778	386329	31668
2779	386435	31522
2780	386546	31376
2781	386649	31229
2782	386747	31083
2783	386838	30935
2784	386924	30787
2785	388730	30776
2786	388830	30629
2787	388927	30481
2788	389026	30334
2789	389119	30186
2790	389227	30040
2791	389314	29892
2792	389411	29744
2793	389503	29597
2794	389598	29449
2795	389699	29302
2796	389805	29156
2797	389896	29008
2798	390000	28862
2799	390098	28715
2800	390189	28567
2801	390293	28421
2802	390394	28274
2803	390495	28128
2804	390598	27981
2805	390712	27836
2806	390811	27689
2807	390811	27689
2808	390910	27399
2809	391013	27253
2810	391123	27107
2811	392930	27078
2812	393026	26931
2813	393133	26784
2814	393233	26637
2815	393324	26490
2816	393415	26342
2817	393415	26342
2818	393500	26051
2819	393598	25904
2820	393666	25755
2821	393758	25607
2822	393859	25461
2823	393953	25314
2824	394054	25167
2825	394152	25020
2826	395969	24982
2827	395969	24982
2828	396077	24691
2829	396171	24544
2830	396270	24396
2831	396370	24249
2832	396469	24102
2833	396572	23955
2834	396664	23808
2835	396782	23662
2836	396889	23516
2837	396993	23369
2838	398794	23322
2839	398889	23174
2840	398988	23026
2841	399082	22879
2842	399177	22731
2843	399294	22585
2844	399408	22438
2845	399526	22292
2846	399626	22145
2847	399626	22145
2848	399727	21853
2849	401532	21798
2850	401532	21798
2851	401626	21505
2852	403442	21448
2853	403539	21300
2854	403637	21151
2855	403733	21003
2856	403814	20854
2857	403896	20705
2858	403987	20556
2859	404085	20408
2860	404189	20260
2861	404290	20112
2862	404391	19964
2863	404494	19816
2864	404600	19669
2865	404686	19520
2866	404786	19372
2867	404871	19224
2868	404978	19076
2869	405067	18928
2870	405154	18780
2871	405154	18780
2872	405251	18486
2873	407073	18416
2874	407164	18268
2875	407252	18119
2876	407350	17971
2877	407453	17823
2878	407558	17675
2879	407649	17527
2880	407715	17377
2881	407820	17229
2882	407911	17081
2883	408020	16933
2884	408123	16786
2885	408225	16638
2886	408327	16490
2887	408327	16490
2888	408415	16196
2889	408522	16049
2890	410327	15967
2891	410409	15818
2892	410409	15818
2893	410501	15523
2894	410602	15375
2895	412411	15290
2896	412411	15290
2897	412519	14995
2898	412624	14846
2899	412718	14697
2900	412791	14548
2901	412892	14399
2902	412983	14250
2903	413081	14102
2904	413180	13953
2905	413278	13805
2906	413370	13656
2907	413434	13507
2908	413528	13358
2909	413616	13209
2910	413701	13061
2911	413799	12912
2912	413877	12764
2913	413956	12615
2914	414059	12467
2915	415857	12369
2916	415961	12221
2917	416058	12072
2918	416126	11922
2919	416126	11922
2920	416211	11626
2921	416309	11478
2922	416397	11329
2923	416511	11181
2924	416597	11032
2925	416682	10884
2926	416788	10735
2927	416892	10587
2928	416996	10439
2929	417077	10290
2930	417184	10142
2931	417275	9994
2932	417378	9846
2933	417471	9698
2934	417569	9550
2935	417659	9402
2936	417752	9254
2937	417856	9106
2938	417962	8958
2939	418053	8810
2940	419857	8697
2941	419953	8549
2942	420046	8400
2943	420160	8252
2944	420250	8104
2945	420346	7956
2946	420445	7807
2947	420538	7659
2948	420639	7511
2949	420739	7363
2950	420844	7215
2951	420919	7066
2952	421025	6918
2953	421105	6770
2954	421205	6622
2955	421294	6474
2956	421392	6326
2957	421477	6178
2958	421574	6030
2959	421669	5883
2960	421761	5735
2961	421851	5587
2962	421947	5439
2963	422054	5292
2964	422155	5144
2965	422254	4997
2966	422347	4849
2967	422448	4702
2968	422535	4554
2969	422633	4407
2970	422736	4259
2971	422832	4112
2972	422931	3964
2973	423031	3817
2974	423125	3670
2975	423235	3523
2976	423322	3376
2977	423428	3228
2978	423527	3081
2979	423624	2934
2980	423720	2787
2981	423828	2640
2982	423930	2493
2983	424039	2346
2984	424132	2199
2985	424220	2052
2986	424298	1905
2987	424298	1905
2988	424383	1612
2989	424484	1465
2990	424583	1319
2991	424688	1172
2992	424789	1025
2993	426609	882
2994	426706	735
2995	426706	735
2996	426813	441
2997	426914	294
2998	428718	147
2999	428827	0
